user_pair_id,days_since_last_snap,streak_length,avg_response_time_hrs,pct_snaps_opened,shared_stories_viewed,snap_map_checks,friend_suggestion_rank,days_since_friend_added,notification_received_7d,treatment,time_to_cold,went_cold,reactivated
5539af03,9,12,11.76,0.713,8,1,106,337,1,0,21,0,0
24055a69,1,13,10.55,0.725,4,0,77,354,6,0,21,0,0
cbca3c49,6,1,1.11,0.61,5,1,168,173,4,0,21,0,0
60fa9827,0,6,3.68,0.666,5,3,164,245,2,0,21,0,0
500cde27,5,3,17.9,0.802,2,0,156,80,5,0,13,1,1
b8c0ca16,0,20,1.93,0.557,3,2,131,1164,5,0,21,0,0
65389475,1,10,14.28,0.741,0,4,10,59,3,0,21,0,0
22fed722,3,0,4.74,0.488,4,1,44,160,3,0,21,0,0
821dadce,2,1,0.68,0.757,2,1,31,59,4,0,21,0,0
6f477c45,1,1,29.04,0.709,2,0,82,21,4,0,21,0,0
1c072ca1,5,18,8.3,0.42,5,4,39,150,1,0,21,0,0
9e7fd43f,4,5,5.18,0.909,3,2,197,78,3,0,21,0,0
43c9f21a,1,8,5.11,0.701,5,2,48,157,2,0,21,0,0
8a83f25a,0,5,4.59,0.793,2,0,81,147,0,0,21,0,0
54db444a,2,5,1.91,0.878,4,1,83,140,2,0,21,0,0
3eae060b,0,20,7.3,0.533,1,2,3,23,6,0,21,0,0
4596a56a,3,22,2.23,0.705,3,4,86,104,4,0,21,0,0
6ee2e2d6,1,19,1.01,0.444,9,0,94,300,4,0,21,0,0
5d2c710b,1,3,1.42,0.595,3,2,194,68,1,0,21,0,0
df1fe433,7,6,0.51,0.885,5,1,10,105,4,0,21,0,0
e69728df,4,12,2.55,0.5,2,2,80,122,4,0,21,0,0
a14943e2,0,7,1.01,0.469,2,2,103,357,3,0,21,0,0
465b0e7c,6,9,1.68,0.859,6,0,15,191,3,0,21,0,0
4b2910bb,16,0,0.67,0.612,6,1,122,19,4,0,21,0,0
29e207c2,2,1,0.59,0.722,5,4,141,360,2,0,21,0,0
b749a96e,1,2,28.6,0.668,2,2,17,321,5,0,21,0,0
306bfcab,2,19,3.69,0.502,9,1,51,252,4,0,21,0,0
810d9c1a,3,2,2.33,0.805,1,2,82,112,2,0,21,0,0
3143bd0e,1,35,1.67,0.538,2,6,125,255,6,0,21,0,0
2a5f1281,1,4,4.86,0.83,4,2,14,117,1,0,21,0,0
1ff3df05,0,2,3.44,0.709,8,4,136,240,3,0,21,0,0
6f13ea7e,0,28,2.39,0.706,4,2,111,381,3,0,21,0,0
44fef4ee,0,10,5.1,0.54,7,2,30,398,3,0,21,0,0
b029447a,1,4,6.25,0.525,7,3,176,109,3,0,21,0,0
c0758b44,0,6,0.3,0.861,2,2,24,353,3,0,21,0,0
8eabe1fd,1,1,3.42,0.856,5,0,14,19,4,0,21,0,0
bc17aedb,7,5,5.09,0.477,5,0,146,19,1,0,21,0,0
72f59bd6,4,8,2.54,0.726,0,4,16,143,2,1,12,1,1
2514ca68,4,7,0.64,0.579,6,2,63,189,2,0,21,0,0
b1adb6d6,1,3,2.24,0.898,8,2,65,29,0,0,21,0,0
43a50bf5,2,1,2.94,0.692,3,2,129,115,4,0,21,0,0
e6ab61fc,3,8,4.25,0.404,3,3,94,17,3,0,21,0,0
c14b09d4,0,30,8.83,0.583,9,3,190,165,0,0,21,0,0
0aaccf5b,1,25,9.69,0.715,5,1,29,347,2,0,21,0,0
40e8f94d,5,8,2.52,0.883,4,1,76,240,1,0,21,0,0
a46faead,7,31,4.9,0.88,3,1,186,85,7,0,21,0,0
abbcad01,0,22,2.93,0.881,6,3,108,914,4,0,21,0,0
b671eb6c,5,18,8.94,0.517,5,1,16,195,2,0,21,0,0
9546a159,17,19,7.75,0.631,11,3,7,303,2,0,21,0,0
27d14542,0,15,6.97,0.465,1,1,106,199,2,0,21,0,0
a26133bd,3,22,2.72,0.739,2,3,45,818,4,0,21,0,0
a21ae28b,5,3,12.73,0.863,1,2,17,310,3,0,21,0,0
08c07a40,2,3,6.26,0.434,1,0,67,131,2,0,21,0,0
80effb52,2,19,2.17,0.54,2,1,78,82,0,0,21,0,0
4dfb95bb,6,2,3.78,0.709,5,0,6,206,6,0,21,0,0
47aedc16,4,1,1.57,0.261,3,1,36,160,5,0,21,0,0
5214c4d0,10,3,5.53,0.797,3,3,33,178,6,0,21,0,0
3004c292,7,3,4.76,0.853,6,1,39,75,1,0,21,0,0
3301171d,0,7,2.99,0.57,3,0,187,100,1,0,21,0,0
a546fa89,8,10,1.06,0.912,5,4,77,146,3,0,21,0,0
285c81b3,0,23,6.3,0.62,5,2,124,329,3,0,21,0,0
712d5b03,1,1,4.49,0.629,2,6,64,259,5,0,21,0,0
8c63f503,0,1,0.79,0.86,6,1,32,22,1,0,21,0,0
580f87fe,5,5,6.83,0.612,6,2,148,50,4,0,21,0,0
e92ab319,3,0,2.49,0.755,5,3,138,4,7,0,21,0,0
67931ab9,5,3,1.05,0.639,2,3,92,1,1,0,21,0,0
52a6a856,1,7,5.95,0.593,3,1,3,45,3,0,21,0,0
f33db7cf,3,9,1.28,0.761,2,2,148,289,5,0,21,0,0
598c94c7,4,0,0.56,0.775,3,3,135,423,2,0,21,0,0
fc261a31,2,17,4.01,0.696,6,5,14,89,3,0,21,0,0
bbf02c2b,1,6,1.39,0.286,6,3,105,149,3,0,21,0,0
87876acd,3,9,4.28,0.732,7,4,11,220,4,0,21,0,0
0ffa787b,8,22,16.58,0.539,1,4,109,550,5,0,21,0,0
78c3d137,3,47,11.58,0.554,3,2,28,439,4,0,21,0,0
40864941,1,0,2.35,0.53,2,0,188,10,1,0,21,0,0
93c65d83,0,0,2.9,0.902,4,1,28,51,3,0,21,0,0
f814470e,3,0,0.42,0.882,1,3,41,9,3,0,21,0,0
b448f2c7,0,15,1.11,0.515,7,5,20,172,5,0,21,0,0
d0cb172e,1,1,10.57,0.816,4,3,10,223,4,0,21,0,0
dd19089a,1,5,11.1,0.752,2,1,194,66,5,0,21,0,0
391d9571,1,19,27.11,0.55,4,2,150,346,2,0,21,0,0
886ceba3,1,12,1.36,0.637,2,1,43,108,3,0,21,0,0
bc8bcc8e,0,13,2.94,0.737,5,3,64,1156,3,0,21,0,0
e639987e,3,1,0.91,0.605,5,7,186,1,6,0,21,0,0
d5c2c640,0,14,3.4,0.906,4,5,95,20,3,0,21,0,0
e48ced3b,3,0,12.91,0.479,2,3,176,64,1,0,21,0,0
c8b3c540,3,2,6.43,0.903,3,1,137,4,2,0,21,0,0
73d312f6,4,10,1.91,0.657,3,5,144,274,3,0,21,0,0
f214b3a1,14,0,3.3,0.818,4,2,190,9,3,0,21,0,0
931cc76a,0,5,0.71,0.763,3,1,186,248,4,0,21,0,0
adca248c,2,6,1.33,0.913,3,1,60,9,3,0,21,0,0
25e39ea9,1,6,5.22,0.669,1,0,76,52,3,0,21,0,0
99e235d4,1,0,14.73,0.453,2,1,43,331,3,0,21,0,0
3f9e7619,1,62,3.41,0.568,2,1,161,543,1,0,21,0,0
24bb3725,8,10,22.93,0.626,2,3,123,96,5,0,21,0,0
ce9102f2,1,11,15.86,0.674,3,2,197,630,4,0,21,0,0
1872d5cf,1,14,9.02,0.838,5,2,39,177,8,0,21,0,0
e7238a83,1,2,3.6,0.843,4,2,139,96,3,0,21,0,0
da73ed50,6,4,3.11,0.897,3,2,67,292,3,0,21,0,0
8be7652d,6,1,0.95,0.914,5,3,124,63,3,0,21,0,0
89d61386,0,3,2.43,0.698,4,0,190,55,4,0,21,0,0
0272982a,18,28,0.39,0.625,8,1,137,192,2,0,21,0,0
4aade55d,12,4,1.27,0.81,4,2,22,89,2,0,21,0,0
3ef62670,0,1,4.72,0.867,3,1,121,26,2,0,21,0,0
8e5e53c4,0,4,3.51,0.615,5,1,178,12,3,0,21,0,0
8ab1ad93,15,29,20.46,0.62,6,2,67,279,4,0,21,0,0
691bb5ed,0,3,0.69,0.574,3,2,120,202,1,0,21,0,0
a7dac1cc,4,15,28.58,0.418,3,0,34,95,4,0,21,0,0
357733f8,2,6,4.44,0.537,3,2,59,407,1,0,21,0,0
fbac94bd,5,2,6.83,0.428,2,2,155,95,1,0,21,0,0
e0451752,1,8,18.52,0.66,7,3,114,223,4,0,21,0,0
3dabb376,4,1,6.88,0.792,0,3,131,431,8,0,21,0,0
35f8eeb4,4,30,0.15,0.657,5,2,22,330,2,0,21,0,0
6ded6c2c,2,21,31.99,0.441,3,4,151,128,3,0,21,0,0
914073d8,1,14,1.92,0.797,4,1,71,205,3,0,21,0,0
ed3e7a7e,4,3,1.83,0.418,2,1,23,96,2,0,21,0,0
e6e8d299,9,2,8.97,0.786,2,0,98,187,4,0,21,0,0
24bf8efe,7,8,1.2,0.808,4,2,164,53,2,0,21,0,0
85e3fb23,1,1,5.43,0.559,3,1,40,102,7,0,21,0,0
0d29bcbe,4,3,0.33,0.42,4,1,25,42,1,0,21,0,0
267863e2,0,0,3.04,0.694,7,3,71,7,3,0,21,0,0
166c0589,6,6,5.09,0.492,3,2,197,159,3,1,14,1,1
a4ba7d64,2,2,1.33,0.787,4,4,122,359,3,0,21,0,0
de6af8b3,5,0,1.18,0.511,2,4,90,4,4,0,21,0,0
2a66d1bc,3,3,9.67,0.715,7,1,19,39,1,0,21,0,0
5d4ca1ee,0,8,3.26,0.819,4,0,80,110,0,0,21,0,0
211cd828,3,7,1.52,0.959,6,2,118,197,4,0,21,0,0
a69fb357,2,1,6.0,0.698,2,1,169,33,4,0,21,0,0
73bd7d0c,2,0,1.25,0.564,5,7,27,10,6,0,21,0,0
222218cc,0,1,0.44,0.62,6,2,18,131,4,0,21,0,0
7ca495a8,2,19,0.54,0.596,5,4,84,307,2,0,21,0,0
c5d68edf,3,0,3.09,0.768,3,2,123,6,1,0,21,0,0
8cc08da3,2,17,2.37,0.787,7,2,28,77,1,0,21,0,0
5d8739aa,19,22,2.33,0.764,2,1,127,196,1,1,8,1,0
83046af1,4,11,4.83,0.817,6,0,54,25,8,0,21,0,0
7a9e3e4e,4,14,0.35,0.793,10,1,139,48,1,0,21,0,0
8339cc52,1,11,5.97,0.526,8,2,7,138,2,0,21,0,0
394cfd4f,2,35,1.46,0.573,1,3,89,551,2,0,21,0,0
8397b92c,2,10,3.49,0.896,2,0,168,60,2,0,21,0,0
7880c274,1,3,7.46,0.633,3,2,135,120,3,0,21,0,0
ee0c8608,2,12,15.8,0.552,4,3,88,91,5,0,21,0,0
0d98f784,1,15,1.16,0.813,1,4,122,409,0,0,21,0,0
8a430d37,1,0,9.37,0.67,2,2,72,13,0,0,21,0,0
fd781dd0,3,17,6.21,0.612,3,2,69,150,2,0,21,0,0
74a3950d,3,31,2.68,0.853,2,0,42,336,2,0,21,0,0
303fe6b5,0,15,5.98,0.734,11,0,12,797,1,0,21,0,0
a12698cb,3,8,1.91,0.621,3,4,191,215,3,0,21,0,0
90cf490d,1,4,1.0,0.73,2,3,90,86,5,0,21,0,0
79bcc938,2,11,10.9,0.863,3,1,14,95,5,0,21,0,0
d4904d12,6,2,2.56,0.888,2,0,7,78,3,0,21,0,0
717fddbb,0,17,23.08,0.587,2,4,52,166,1,0,21,0,0
f019d98d,2,4,17.65,0.707,5,0,169,242,1,0,21,0,0
93960476,2,4,0.84,0.92,4,5,23,308,2,0,21,0,0
bdc9b602,0,15,20.37,0.399,4,4,175,96,1,0,6,1,1
1694fec5,2,2,2.82,0.563,5,2,173,227,2,0,21,0,0
5627645e,2,34,5.55,0.717,4,1,124,446,4,0,21,0,0
f516470f,6,66,4.91,0.68,4,2,130,456,4,0,21,0,0
9dbf9e57,2,5,1.13,0.883,4,5,141,219,7,0,21,0,0
9c9c2844,0,31,2.17,0.895,5,3,96,182,3,0,21,0,0
095dd836,0,8,12.47,0.791,3,0,78,136,2,0,21,0,0
4e5b2424,1,1,4.6,0.557,6,2,58,36,2,0,21,0,0
6044f6b7,3,3,0.81,0.798,7,1,177,23,2,0,21,0,0
ad0e30b3,4,16,9.57,0.729,1,0,183,119,0,0,21,0,0
4f168d97,0,6,0.89,0.558,1,1,77,31,3,0,21,0,0
da9d165b,7,7,9.42,0.761,7,1,16,154,3,0,21,0,0
70af2ac0,7,3,18.03,0.335,1,1,189,186,3,0,21,0,0
56b8d540,0,13,1.07,0.837,5,3,56,134,4,0,21,0,0
468d1b94,9,1,11.43,0.514,4,2,4,6,4,0,21,0,0
3a38a29d,0,1,9.61,0.741,2,3,91,10,1,0,21,0,0
b8ec8273,1,6,23.55,0.51,4,3,126,21,2,0,21,0,0
d281cce2,0,4,0.89,0.829,4,2,78,30,3,0,21,0,0
86264725,5,4,0.78,0.468,4,2,186,826,4,0,21,0,0
0fd5b701,10,9,1.68,0.84,4,1,165,76,1,0,21,0,0
2a8bbb69,1,2,0.94,0.571,3,1,149,62,3,0,21,0,0
63d7599d,1,5,63.96,0.608,1,4,89,9,2,1,6,1,0
86db08be,8,7,3.54,0.802,7,2,35,181,1,0,21,0,0
79cedeb8,6,11,3.65,0.443,2,5,119,190,3,0,21,0,0
d3af3619,0,5,20.09,0.402,10,4,29,34,2,0,21,0,0
d0925502,2,2,1.77,0.876,4,3,197,452,4,0,21,0,0
3aeaaa0f,7,15,5.58,0.42,2,3,199,290,1,0,1,1,0
a05ce790,2,14,0.6,0.655,7,0,101,47,4,0,21,0,0
f14b8d7c,20,22,2.35,0.732,5,5,153,119,0,0,21,0,0
ea651d60,8,11,22.44,0.594,5,1,24,110,1,0,21,0,0
070d269e,7,29,14.0,0.744,5,0,162,77,3,0,21,0,0
0d005182,3,13,5.61,0.716,3,3,140,306,2,0,21,0,0
cb95e9d7,0,1,2.81,0.642,4,0,4,20,4,0,20,1,1
f7b567fc,0,10,3.58,0.908,1,1,146,96,2,0,21,0,0
68dc8a83,5,22,5.47,0.593,3,0,63,100,2,0,21,0,0
786b5570,4,4,0.42,0.699,4,1,59,113,5,0,21,0,0
0e5ce39f,6,4,20.95,0.564,2,0,189,355,4,0,8,1,1
dd2a62a7,3,23,0.6,0.526,4,0,35,44,4,0,21,0,0
ca9e39ee,1,7,0.92,0.711,9,2,40,19,2,0,21,0,0
56b75a37,2,0,0.37,0.439,2,0,73,173,4,0,21,0,0
c5ea94c7,4,5,7.2,0.747,3,1,88,34,3,0,21,0,0
354defdb,10,1,28.59,0.53,4,1,162,14,2,0,21,0,0
ddf99f87,1,3,0.8,0.767,2,4,135,100,2,0,21,0,0
d305c1ae,2,0,1.73,0.842,4,1,112,44,1,0,21,0,0
dd839d94,22,2,1.81,0.814,2,3,3,80,4,0,21,0,0
45787a44,0,5,1.42,0.91,3,2,119,54,4,0,21,0,0
62741766,16,0,2.81,0.733,6,2,17,17,2,0,21,0,0
af56b50c,1,24,2.76,0.863,4,0,135,147,2,0,21,0,0
3c14cbd7,0,3,8.74,0.71,4,0,51,4,3,0,21,0,0
bc5ab867,2,9,3.24,0.431,4,3,53,610,3,0,21,0,0
1d39a1b7,4,1,0.68,0.876,7,2,109,75,2,0,21,0,0
bb778692,0,65,14.08,0.663,2,2,193,213,7,0,21,0,0
6ef0702e,4,12,15.78,0.294,0,4,195,299,7,0,21,0,0
b009ea93,2,4,1.84,0.776,4,1,3,58,3,0,21,0,0
f861017a,7,3,8.86,0.296,4,1,146,248,6,0,21,0,0
10aaeeb1,1,3,12.01,0.748,3,0,66,321,2,0,21,0,0
845e895c,3,11,3.13,0.815,3,2,108,49,1,0,21,0,0
63ca7157,1,16,2.03,0.615,5,0,85,880,0,0,21,0,0
b074dba9,8,9,17.73,0.442,2,3,153,3,5,0,21,0,0
f932b117,2,20,3.11,0.665,6,3,87,44,0,0,21,0,0
1f2c6a70,6,3,12.18,0.505,2,1,75,272,5,0,21,0,0
29d213dc,7,47,49.64,0.645,1,1,140,38,0,0,21,0,0
ff5d12b4,3,55,8.66,0.726,4,3,69,215,1,0,21,0,0
725d41fc,2,25,0.68,0.956,3,2,54,348,4,0,21,0,0
cec25fdc,4,9,1.29,0.795,3,1,86,575,4,0,21,0,0
bd6cd795,5,2,1.24,0.877,3,1,96,115,2,0,21,0,0
60a36663,10,2,5.56,0.635,6,3,138,637,4,0,21,0,0
139969d6,0,0,0.36,0.811,4,0,144,95,3,0,21,0,0
beddfff4,1,11,3.35,0.617,4,2,173,44,2,0,21,0,0
c1e8915d,9,30,1.5,0.738,5,6,8,129,3,0,21,0,0
74f709e1,4,18,0.28,0.944,4,2,106,188,2,0,21,0,0
9ea4c702,7,14,3.14,0.636,5,1,115,110,1,0,21,0,0
534deacf,3,5,0.68,0.508,7,3,126,150,1,0,21,0,0
f463c0fa,0,9,1.26,0.813,5,5,94,96,5,0,21,0,0
8d7a3812,12,11,7.81,0.629,2,4,47,133,2,0,21,0,0
e44630f3,1,5,2.63,0.721,4,1,11,548,1,0,21,0,0
b7a8c8b8,0,13,11.53,0.58,4,2,7,124,3,0,21,0,0
4b358e49,0,1,8.31,0.877,5,2,123,52,2,0,21,0,0
f48ff43b,0,4,11.59,0.642,2,1,62,255,1,0,21,0,0
ef37a2cd,28,7,13.25,0.767,1,0,130,74,2,0,20,1,0
6a88aec7,0,11,2.2,0.892,8,0,182,304,1,0,21,0,0
3ca48bf1,6,4,2.5,0.677,3,4,70,10,3,0,21,0,0
d7767313,20,7,1.06,0.707,3,1,77,72,1,0,21,0,0
1c2084f4,5,0,4.94,0.708,6,1,57,17,4,0,21,0,0
94b352dc,4,17,3.65,0.747,7,1,3,16,2,0,21,0,0
73c99dc1,5,17,1.0,0.918,1,1,172,193,5,0,7,1,1
ae11a2d4,0,19,3.76,0.874,2,4,150,87,2,0,21,0,0
de35c890,4,26,9.21,0.418,2,4,52,369,5,0,21,0,0
95a87e55,4,2,2.25,0.826,8,1,149,130,6,0,21,0,0
b9b77653,6,21,3.79,0.79,3,1,55,63,4,0,21,0,0
f937fecd,1,54,4.87,0.532,4,3,29,229,6,0,21,0,0
7d0b1599,4,0,6.1,0.662,1,1,45,176,5,0,21,0,0
25abfb65,15,2,6.19,0.822,3,2,44,289,1,0,21,0,0
a2832988,0,56,2.19,0.644,3,1,194,185,4,0,21,0,0
9d31dbfe,10,2,0.28,0.742,3,3,174,32,1,0,21,0,0
052851d1,3,21,1.66,0.621,3,2,104,199,3,0,21,0,0
7a69f46a,4,0,1.98,0.793,3,0,101,89,2,0,21,0,0
08baea08,1,13,14.74,0.764,3,3,183,111,1,0,21,0,0
94d84190,1,21,0.94,0.834,1,1,2,458,6,0,21,0,0
a89c9be9,0,24,16.83,0.378,4,1,49,80,3,0,21,0,0
cc280cba,3,15,6.08,0.678,6,2,40,170,2,0,21,0,0
f7f17bcb,7,0,7.97,0.782,2,4,142,81,4,0,21,0,0
813cd0ea,8,2,1.52,0.912,4,0,124,17,2,0,21,0,0
a065ee5e,0,4,1.06,0.576,5,1,170,108,0,0,21,0,0
a45bfdfa,4,9,20.7,0.637,6,4,123,163,3,0,21,0,0
25c6dc8a,9,5,1.15,0.592,3,1,199,94,4,0,1,1,0
c78266b2,9,2,1.18,0.753,3,3,82,89,2,0,21,0,0
25816faa,18,16,0.75,0.761,2,1,118,309,4,0,21,0,0
a56d9b90,3,1,0.73,0.717,5,2,104,5,1,0,21,0,0
e0c8feae,4,14,3.85,0.667,6,6,80,63,3,0,21,0,0
1f70ed0e,7,5,14.56,0.477,2,2,116,300,4,0,21,0,0
30563e0d,7,12,3.99,0.758,3,2,56,455,3,0,21,0,0
1e0c1752,4,16,5.94,0.534,5,4,103,95,4,0,21,0,0
076d50f5,0,28,8.5,0.718,5,2,156,395,5,0,21,0,0
8a12d261,1,5,0.23,0.958,6,1,7,39,2,0,21,0,0
2f5b8b8e,20,3,4.18,0.68,5,2,39,45,3,0,21,0,0
5f2fea66,3,12,5.31,0.824,1,1,175,336,3,0,21,0,0
ad013daf,1,31,0.78,0.923,4,2,197,420,4,0,21,0,0
4aba6c97,10,1,7.08,0.765,2,3,164,45,1,0,21,0,0
2b8a6340,13,0,1.9,0.833,1,3,152,11,5,0,21,0,0
35b893f7,7,4,2.76,0.704,4,2,46,17,2,0,21,0,0
824522e6,1,6,26.34,0.79,5,0,109,54,2,0,1,1,1
4864d1f1,1,4,10.21,0.619,4,2,167,257,3,1,1,1,1
d7d6eed7,3,5,6.48,0.585,5,3,195,128,0,0,21,0,0
e45fbf0c,8,0,5.32,0.134,3,1,59,109,2,0,21,0,0
19f23c17,1,1,1.27,0.862,6,1,104,157,2,0,21,0,0
efe702a1,2,29,1.8,0.655,6,1,1,397,3,0,21,0,0
3ed1ad49,0,2,3.76,0.788,7,4,66,17,2,0,21,0,0
eff82887,5,1,1.09,0.324,7,1,106,213,5,0,21,0,0
a95a07a6,4,57,1.34,0.766,2,3,137,470,0,0,21,0,0
349edc9a,1,1,1.66,0.821,5,2,61,43,3,0,21,0,0
bf6e9d38,4,5,33.83,0.671,2,3,128,327,3,0,21,0,0
8452a05a,0,46,12.14,0.707,7,2,76,215,2,0,21,0,0
2d7d3e4f,3,0,3.61,0.71,6,1,151,2,1,0,21,0,0
4636671d,2,24,0.95,0.866,3,3,154,47,7,0,21,0,0
6a477618,4,14,3.62,0.495,4,1,197,167,3,0,21,0,0
56ae4a37,6,5,2.94,0.635,5,2,174,125,0,0,21,0,0
7a4df83a,12,9,22.2,0.674,4,3,13,135,2,0,21,0,0
b06622ca,0,4,18.25,0.763,2,4,90,47,4,0,21,0,0
689dfcb4,5,20,1.21,0.699,3,1,172,202,2,0,21,0,0
0e15c175,1,0,7.18,0.664,4,3,23,55,3,0,21,0,0
48a75792,6,15,1.76,0.786,2,2,152,88,4,0,21,0,0
05d7a18f,4,30,1.15,0.651,5,1,43,82,2,0,21,0,0
1f3c2d39,4,7,12.88,0.447,3,0,105,200,3,1,5,1,0
11bb463f,9,0,4.63,0.572,5,2,135,17,5,0,21,0,0
fe384ba3,6,0,66.82,0.336,4,0,119,41,6,0,9,1,1
52553e9c,12,2,2.48,0.454,7,2,112,40,1,0,21,0,0
2fae5b1d,1,0,1.19,0.727,5,2,198,20,3,0,21,0,0
929c3a32,1,1,1.49,0.509,6,3,68,41,1,0,21,0,0
b146f076,4,12,3.54,0.472,1,2,49,168,3,0,21,0,0
40e8ef3b,5,7,0.93,0.712,3,3,155,237,2,0,21,0,0
18c97fae,0,28,2.1,0.691,6,3,167,194,4,0,21,0,0
d07550e6,4,6,0.92,0.785,8,1,174,116,4,0,21,0,0
c86e4907,0,0,1.52,0.569,7,0,145,9,4,0,21,0,0
26f693bf,6,2,1.55,0.382,3,2,172,574,3,0,21,0,0
ab21df64,9,7,5.62,0.89,8,0,161,33,6,0,21,0,0
84aa38c3,5,12,2.35,0.51,4,3,196,198,2,0,21,0,0
f2d2ce7a,0,21,2.54,0.87,3,2,47,439,2,0,21,0,0
2b652307,1,5,1.77,0.946,2,2,137,215,4,0,21,0,0
3e6c39e3,0,16,0.62,0.808,4,6,186,44,2,0,21,0,0
70e830d6,1,0,1.48,0.346,1,4,179,68,2,0,21,0,0
98f8e8de,5,0,17.33,0.568,6,1,176,5,4,0,21,0,0
5ee10ab2,2,15,0.72,0.715,4,0,43,170,1,0,21,0,0
fc67ce5a,3,13,2.22,0.809,2,0,13,170,3,0,21,0,0
c630800b,1,9,1.17,0.624,5,2,185,232,1,0,21,0,0
1f2c3906,0,0,5.27,0.802,3,2,31,1,6,0,21,0,0
51199bd7,1,1,1.61,0.754,2,3,82,306,3,0,21,0,0
175c928b,1,2,3.99,0.327,4,2,110,241,4,0,21,0,0
5f97082f,0,5,11.16,0.732,3,2,66,27,4,0,21,0,0
ececd991,1,9,3.02,0.587,2,0,72,76,5,0,21,0,0
439ba275,5,13,1.57,0.702,4,0,58,183,4,0,21,0,0
3fecfb65,1,16,14.48,0.814,3,1,31,123,4,0,21,0,0
c064facf,16,0,2.23,0.715,7,0,157,22,2,1,2,1,1
343dfca1,3,4,6.28,0.68,3,1,107,16,3,0,21,0,0
677ce7b7,2,4,1.88,0.843,3,3,34,273,7,0,21,0,0
85d502ef,6,4,6.81,0.717,3,1,88,30,3,0,21,0,0
c526123a,2,8,7.28,0.412,6,1,163,33,2,0,21,0,0
119b75e0,0,19,20.4,0.797,7,1,147,319,1,0,21,0,0
2e6d26e7,3,3,2.22,0.622,6,1,44,170,6,0,21,0,0
a91bb0e5,5,5,10.87,0.682,9,1,103,167,4,0,21,0,0
0cc7dd37,0,25,7.23,0.562,2,1,38,117,6,0,21,0,0
a38670e6,2,21,2.69,0.419,5,2,130,151,1,0,21,0,0
1e4e9191,7,3,1.12,0.796,5,0,102,165,4,0,21,0,0
2307ef8e,0,17,0.57,0.627,3,2,43,618,2,0,21,0,0
e971c792,7,0,2.59,0.949,4,1,5,45,1,0,21,0,0
f0ba0231,12,7,1.86,0.828,3,0,138,43,4,0,21,0,0
981cbc9d,5,3,3.66,0.853,4,2,96,10,5,0,21,0,0
0675f5b3,5,3,1.55,0.364,2,4,189,193,10,0,21,0,0
c8511e32,0,5,6.96,0.782,2,1,173,143,1,0,21,0,0
cc886bb0,1,7,2.53,0.821,3,1,102,21,2,0,21,0,0
fa0fd617,19,2,3.87,0.237,5,2,181,81,2,1,12,1,0
4dce7f42,1,9,0.62,0.809,5,1,13,35,3,0,21,0,0
5cff8fd2,0,3,3.26,0.288,2,1,10,72,2,0,21,0,0
078ee625,4,34,9.01,0.673,1,3,148,543,3,0,9,1,0
4cbcbd8c,11,0,2.5,0.533,5,3,89,206,6,0,21,0,0
15583d71,4,0,0.51,0.654,6,0,101,1,5,1,10,1,1
51dc5ef0,3,1,2.15,0.579,2,3,184,52,2,0,21,0,0
858bed50,2,3,9.69,0.788,6,2,150,1,4,0,21,0,0
40b20aca,7,7,0.7,0.909,5,1,189,225,0,0,21,0,0
b69d297b,4,7,0.17,0.401,3,0,179,114,4,0,21,0,0
96555f20,4,6,3.07,0.895,3,2,19,921,2,0,21,0,0
cf5b5114,1,1,0.71,0.79,2,2,53,238,2,0,21,0,0
19c67438,11,9,0.5,0.595,2,2,14,131,1,0,21,0,0
9865e106,15,4,2.95,0.585,6,1,46,293,3,0,21,0,0
96207e0e,8,34,17.9,0.567,7,7,135,219,3,0,21,0,0
f94e8050,1,4,1.73,0.773,6,3,115,50,2,0,21,0,0
63507836,9,1,0.55,0.6,2,0,136,136,4,0,21,0,0
0d518457,2,0,0.24,0.921,5,2,26,146,3,0,21,0,0
28503b70,3,2,4.08,0.549,8,3,168,108,4,0,21,0,0
832d111a,7,2,4.19,0.733,5,0,78,35,1,0,21,0,0
1c867c2e,3,1,2.79,0.945,9,3,49,45,3,0,21,0,0
253269bf,4,3,9.39,0.744,4,3,85,59,2,0,21,0,0
35156681,3,3,8.22,0.629,6,2,53,1,3,0,21,0,0
114452a7,7,0,0.94,0.603,3,1,32,447,2,0,21,0,0
9d505d72,8,20,11.15,0.487,3,2,112,208,1,0,21,0,0
bdeeb0d1,0,7,3.63,0.574,2,3,161,210,3,0,21,0,0
2ec99f9c,1,26,2.17,0.588,6,3,152,152,2,0,21,0,0
19378622,1,14,0.87,0.847,1,1,118,210,6,0,21,0,0
57737d0a,4,3,1.21,0.6,2,0,23,721,3,0,21,0,0
fcf06884,6,28,0.97,0.86,4,2,167,87,3,0,21,0,0
fd92a515,13,2,14.92,0.601,2,2,68,224,5,0,21,0,0
b4825f98,2,3,2.04,0.906,5,3,156,80,3,0,21,0,0
e133d704,0,60,3.51,0.465,1,0,36,346,4,0,21,0,0
0f75d6a7,5,3,0.32,0.636,4,2,51,351,0,1,13,1,0
6340f38e,7,16,0.87,0.753,6,2,52,418,3,0,21,0,0
2d21bc47,1,5,1.45,0.803,5,2,45,1,4,0,21,0,0
f1f213b5,5,9,28.73,0.575,4,3,134,63,2,1,3,1,1
8293dfcf,4,5,2.37,0.902,8,3,180,25,6,0,21,0,0
